Name,Handle,Media URL,Retweets,Likes,Comments,Views,Tweet URL,Profile Link,Post Body,Date,Timestamp,translated_text,Energy_Category,Aspect_Category,processed_text,Likes_numeric,textblob_sentiment,TextBlob sentiment,TextBlob sentiment_category,bert_sentiment,bert_sentiment category,bert_sentiment_category,Country
どぶねずみ,@Nzm_in_the_Dark,,2,6,,129,https://x.com/Nzm_in_the_Dark/status/1777917098087567659,https://x.com/Nzm_in_the_Dark,"結局
「自社の利益≫日本の国益」

こんなに日本がバカにされるてるのに、まだ太陽光発電の拡大を目論んでいる模様。

更なる「再エネ賦課金値上げ」を考えるとは

""技術革新が進む太陽光や風力発電など再生可能エネルギーの導入拡大策が大きな議題です""

https://www3.nhk.or.jp/news/html/20240401/k10014408711000.html…",Apr 10,2024-04-10T04:30:42.000Z,"in the end
""The profit of the company≫ Japan's national interest""

It seems that Japan is still stupid, but he is still planning to expand solar power.

What is the further ""renewable energy levy price increase""?

""A major agenda is to expand the introduction of renewable energy such as solar and wind power generated by technological innovation.""

https://www3.nhk.or.jp/news/html/20240401/k10014408711000.html ...",Other,Technology,end profit company japan national interest seems japan still stupid still planning expand solar power renewable energy levy price increase major agenda expand introduction renewable energy solar wind power generated technological innovation httpswwwnhkorjpnewshtmlkhtml,6.0,-0.1843749999999999,2.63,Negative,2,Negative,Negative,Japan
エンヨーPark,@enjo_sinsapporo,"https://pbs.twimg.com/media/Fng6nWCaYAEAj2N?format=jpg&name=small, https://pbs.twimg.com/media/Fng6nWCaYAEAj2N?format=jpg&name=small",15,108,3,1.1K,https://x.com/enjo_sinsapporo/status/1619108522540818432,https://x.com/enjo_sinsapporo,"おはようございます

昨日は電気料金
爆上げNEWSにたまげた

火山大国日本は自国資源
地熱資源量、世界第3位です
再生可能エネルギー
安定供給も可能
発電コストがやすい
既得権益守って
国が衰退したら意味ないよ

JISON
カードケース&コインケース
人気商品の仲間入りです

#札幌Twitter会","Jan 28, 2023",2023-01-27T23:02:08.000Z,"good morning

Yesterday was electricity price
Bombed NEWS

Volunteer power Japan is home -country resources
Geothermal resources, the third largest in the world
Renewable energy
Stable supply is also possible
Easy power generation cost
Be sure to keep your vested rights
It doesn't make sense if the country decline

Jison
Card case & coin case
Joined popular products

#Sapporo Twitter Association",Geothermal,Cost,good morning yesterday electricity price bombed news volunteer power japan home country resource geothermal resource third largest world renewable energy stable supply also possible easy power generation cost sure keep vested right doesnt make sense country decline jison card case coin case joined popular product sapporo twitter association,108.0,0.3722222222222222,3.74,Neutral,4,Positive,Positive,Japan
Love_Is_Sma☆カレーなる逆襲,@LoveIsSma1,,,,,,https://x.com/LoveIsSma1/status/1500146073737867271,https://x.com/LoveIsSma1,"＞今回のロシア危機はエネルギー転換が進む良い機会

ほんコレ。石油やガスを使った火力発電は当分は減らせないけど、風力や地熱などの再生可能エネルギーに徐々にシフトするべき。原発利権とズブズブの自民政権のせいで日本では再生可能エネルギーの技術革新の面で他の先進国に比べて遅れを取っている","Mar 6, 2022",2022-03-05T16:27:50.000Z,"> This Russian crisis is a good opportunity for energy shift to progress

Kore.Thermal power generation using oil and gas cannot be reduced for the time being, but should gradually shift to renewable energy such as wind power and geothermal heat.Due to the nuclear power rights and the Liberal Democratic government of Zubuzubu, Japan is behind other developed countries in terms of renewable energy innovation.",Geothermal,Policy,russian crisis good opportunity energy shift progress korethermal power generation using oil gas cannot reduced time gradually shift renewable energy wind power geothermal heatdue nuclear power right liberal democratic government zubuzubu japan behind developed country term renewable energy innovation,,0.0458333333333333,3.09,Neutral,4,Positive,Positive,Japan
Kazuho Oku,@kazuho,,3,1,,1.4K,https://x.com/kazuho/status/1834379398914732178,https://x.com/kazuho,"「クリーンエネルギーの比率を2035年までに9割にできる〜太陽光と洋上を含む風力を中心に再エネを7割〜(原子力は)1割強に低減しても問題ない」「(コストは2020年比で)6％削減」

再生可能エネルギーの導入、なぜ日本は遅れている？専門家「技術やコストでなく…」：朝日… /",Sep 13,2024-09-12T23:51:44.000Z,"""The ratio of clean energy can be done to 90 % by 2035 -It is no problem to reduce the energy to over 10 % (nuclear power), mainly sunlight and the wind.""6 % reduction compared to 2020)

Introducing renewable energy, why is Japan late?Expert ""Not technology or cost ..."": Asahi ... /",Solar Energy,Technology,ratio clean energy done problem reduce energy nuclear power mainly sunlight wind reduction compared introducing renewable energy japan lateexpert technology cost asahi,1.0,0.2666666666666666,3.53,Neutral,2,Negative,Negative,Japan
ていちゃん,@2GI9Lmi7xiG2J9m,,,,,20,https://x.com/2GI9Lmi7xiG2J9m/status/1770913933504983229,https://x.com/2GI9Lmi7xiG2J9m,"再生可能エネルギー発電促進賦課金単価の決定について
https://tohoku-epco.co.jp/news/normal/1240241_2558.html…
で、【核融合発電】は導入計画策定しないの!?
米は2030実用化
日本国内、技術革新進んでいる
肝心の電力大手が積極的導入姿勢見せてかないと",Mar 22,2024-03-21T20:42:38.000Z,"Renewable energy power generation promotion agency determination
https://tohoku-pco.co.jp/news/normal/1240241_2558.html ...
So, [nuclear fusion power generation] is not formulated!?
Rice is 2030 practical use
In Japan, technology innovation is progressing
The key power giant must show the positive introduction attitude",Nuclear Energy,Technology,renewable energy power generation promotion agency determination httpstohokupcocojpnewsnormalhtml nuclear fusion power generation formulated rice practical use japan technology innovation progressing key power giant must show positive introduction attitude,,0.0757575757575757,3.15,Neutral,3,Neutral,Neutral,Japan
日経 九州沖縄,@nkkyushuokinawa,,1,2,,463,https://x.com/nkkyushuokinawa/status/1664530134735667200,https://x.com/nkkyushuokinawa,"再生可能エネルギー由来の電気を使って作る「グリーン水素」製造装置の低コスト化で日本勢が成果を上げています。
 https://nikkei.com/article/DGXZQOUC154EX0V10C23A5000000/…","Jun 2, 2023",2023-06-02T07:11:24.000Z,"Japanese people have achieved results due to the low cost of ""green hydrogen"" manufacturing devices made using electricity from renewable energy.
https://nikkei.com/article/dgxzqouC154EX0V10C23A5000000/ ...",Other,Cost,japanese people achieved result due low cost green hydrogen manufacturing device made using electricity renewable energy httpsnikkeicomarticledgxzqoucexvca,2.0,-0.08125,2.84,Negative,3,Neutral,Neutral,Japan
石川和男（政策アナリスト）,@kazuo_ishikawa,"https://pbs.twimg.com/media/FQWDUtUaMAIK6Ep?format=png&name=small, https://pbs.twimg.com/media/FQWDUtUaMAIK6Ep?format=png&name=small",37,118,11,,https://x.com/kazuo_ishikawa/status/1514763156924821508,https://x.com/kazuo_ishikawa,"日本は、本当は、地熱発電を一番振興したいのだが…

<4/15日経産業>
地熱は再生可能エネルギーで、太陽光や風力と違って天候に左右されず24時間稼働できる。日本の地熱資源量は2340万キロワットと推計され世界３位。実際の導入量は55万キロワット程度。温泉事業者との調整や掘削コストの高さが壁…","Apr 15, 2022",2022-04-15T00:30:54.000Z,"Japan really wants to promote geothermal power ...

<4/15 days of accounting industry>
Geothermal is a renewable energy, and unlike sunlight and wind power, it can operate 24 hours without being affected by the weather.Japan's geothermal resources are estimated to be 23.4 million kilowatts and ranked third in the world.The actual introduction is about 550,000 kilowatts.Adjustment with hot spring operators and high excavation costs are barriers ...",Solar Energy,Other,japan really want promote geothermal power day accounting industry geothermal renewable energy unlike sunlight wind power operate hour without affected weatherjapans geothermal resource estimated million kilowatt ranked third worldthe actual introduction kilowattsadjustment hot spring operator high excavation cost barrier,118.0,0.122,3.24,Neutral,4,Positive,Positive,Japan
rihi,@rihi14913171,,16,33,4,3.3K,https://x.com/rihi14913171/status/1647573256034197506,https://x.com/rihi14913171,"記事> ドイツ政府は再生可能エネルギーへの転換を進めて中長期的に料金は下がるとしているが、欧州の中でも再生エネのコストが高い

↓
最近、再エネは安くなったと聞くけど、記事では高いと書いてます。実際どうなの？

脱原発のドイツ、産業用電気代は日本の3.5倍","Apr 16, 2023",2023-04-16T12:10:49.000Z,"Article> The German government has been shifting to renewable energy and the price is decreasing over the medium to long term, but the cost of renewable energy is high in Europe.

↓
I heard that renewable energy has become cheaper recently, but in the article I wrote that it is expensive.How is it actually?

Germany of nuclear power, industrial electricity bills, 3.5 times that of Japan",Nuclear Energy,Policy,article german government shifting renewable energy price decreasing medium long term cost renewable energy high europe heard renewable energy become cheaper recently article wrote expensivehow actually germany nuclear power industrial electricity bill time japan,33.0,0.022,3.04,Neutral,2,Negative,Negative,Japan
昇り龍2番街・政治と社会の街,@risingdragon_2,,,2,,158,https://x.com/risingdragon_2/status/1726962240014975480,https://x.com/risingdragon_2,"私のエネルギー政策がまさか日本保守党に近いとは。
私の考え方だと本邦では最終的に電力の大半を再生可能エネルギーへ転換すべきだが、今世紀中には技術革新が追いつかず無理なのと冗長性を考えて再エネの世になっても一定数の火力発電は残すべき。
そのため火力発電の進化発展が当面の課題と。","Nov 22, 2023",2023-11-21T13:54:18.000Z,"My energy policy is naturally close to the Japan Conservative Party.
In my opinion, in Japan, most of the power should ultimately convert to renewable energy, but in this century, technological innovation is impossible to keep up, so there is a certain number of energy in consideration of redundancy.Thermal power generation should be left.
Therefore, the evolution of thermal power generation is an immediate issue.",Other,Policy,energy policy naturally close japan conservative party opinion japan power ultimately convert renewable energy century technological innovation impossible keep certain number energy consideration redundancythermal power generation left therefore evolution thermal power generation immediate issue,2.0,0.0246031746031746,3.05,Neutral,2,Negative,Negative,Japan
Eiji Sakai,@elm200,,1,2,,,https://x.com/elm200/status/1466032157969682434,https://x.com/elm200,日本では10年前の福島原発事故を通じて原発に忌避感を持つ人が増えたのは客観的事実だろう。今後、原発の新設に対して同意する地域が出てくるとは思えない。そもそも世界的にはコストでも再生可能エネルギーにかなわなくなっている。電源の脱炭素化は再エネを中心に考えるのが筋だろう。,"Dec 2, 2021",2021-12-01T13:11:18.000Z,"It may be objective in Japan that the number of people with a sense of repellent of nuclear power plants has increased through the Fukushima nuclear accident 10 years ago.I don't think there will be areas that agree to the new nuclear power plant.In the first place, it is no longer a renewable energy even in costs worldwide.It would be a good idea to focus on redemption of the power supply mainly in energy.",Nuclear Energy,Other,may objective japan number people sense repellent nuclear power plant increased fukushima nuclear accident year agoi dont think area agree new nuclear power plantin first place longer renewable energy even cost worldwideit would good idea focus redemption power supply mainly energy,2.0,0.0588383838383838,3.12,Neutral,2,Negative,Negative,Japan
