Name,Handle,Media URL,Retweets,Likes,Comments,Views,Tweet URL,Profile Link,Post Body,Date,Timestamp
徳納新月　アウトプットする準備中,@shingetsu4,https://pbs.twimg.com/media/GSO92N7akAAs39q?format=jpg&name=small,1,4,1,748,https://x.com/shingetsu4/status/1811504654909604340,https://x.com/shingetsu4,"自然体で体たらくしているからこそ

「昭和のままの日本でいたい」
「未来なんか信じたくない」
「進歩も成長もいらない」
「IT化もDXもいらない」
「EVも生産したくならない」
「再生可能エネルギーもいらない」
「石油と原発が永遠に続く」
「地球温暖化なんか知らない」

貧乏な後進国になるよ～！",Jul 12,2024-07-11T20:55:40.000Z
日本経済新聞 電子版（日経電子版）,@nikkei,"https://pbs.twimg.com/media/GTgDDd8W0AAlIVU?format=jpg&name=small, https://pbs.twimg.com/media/GTgDDd8W0AAlIVU?format=jpg&name=small",33,57,5,121K,https://x.com/nikkei/status/1817205988576858281,https://x.com/nikkei,"パリオリンピックで関心が高まる気候変動対策。Appleが取引先に再生可能エネルギーの100％使用を義務付けたことが判明。NIKKEI GX編集長が日本企業の動向を3分で解説します。ポッドキャスト【日経 #プライムボイス】
https://nikkei.com/article/DGXZQODL27DV70X20C24A6000000/?n_cid=SNSTW005…

@nikkeipodcast",Jul 28,2024-07-27T14:30:44.000Z
広島市,@HiroshimaCityPR,"https://pbs.twimg.com/media/GBmKZH9bwAAXxiD?format=jpg&name=small, https://pbs.twimg.com/media/GBmKZH9bwAAXxiD?format=jpg&name=small",1,5,,2.7K,https://x.com/HiroshimaCityPR/status/1739073477502501044,https://x.com/HiroshimaCityPR,"「脱・温暖化！ひろしま２０２４」をオンラインで開催します（令和６年１月１９日）
国際環境経済研究所理事・主席研究員の竹内純子氏による地球温暖化に関する講演「日本のエネルギー政策の現状と課題－カーボンニュートラルに向けて」を行います。
https://city.hiroshima.lg.jp/site/ondanka/360460.html…","Dec 25, 2023",2023-12-25T00:00:02.000Z
【公式】エナジーシェアーズ株式会社,@EnergysharesJp,"https://pbs.twimg.com/media/GDnIZPoaoAAL9ef?format=jpg&name=small, https://pbs.twimg.com/media/GDnIZPoaoAAL9ef?format=jpg&name=small",,4,2,103,https://x.com/EnergysharesJp/status/1745646829637968007,https://x.com/EnergysharesJp,"地球温暖化による、日本への影響は？

気候変動で、気温上昇や災害発生の他に、健康被害なども予測されています。今年は暖冬と言われていますが、暖かい日が続くことに危機感を覚えます。地球温暖化を抑制するためにも、再生可能エネルギーや脱炭素を推進していきましょう！

#気候変動 
#地球温暖化",Jan 12,2024-01-12T03:20:11.000Z
SDGsポータルサイト『Spaceship Earth』,@SDGs_Portalsite,,,18,,322,https://x.com/SDGs_Portalsite/status/1626461783748902912,https://x.com/SDGs_Portalsite,"地球温暖化の対策の一環として再生可能エネルギーを利用した発電方法に注目が集まっています。

バイオマス発電（生物由来燃料を用いた発電）もそのうちの一つであり、日本だけでなく世界でも導入が進んでいます。","Feb 17, 2023",2023-02-17T06:01:22.000Z
FoE Japan,@FoEJapan,,22,19,,2.2K,https://x.com/FoEJapan/status/1795063847142740429,https://x.com/FoEJapan,昨年発効したEUの再生可能エネルギー指令の改定では森林由来のバイオマス燃料の規制が強化されました。バイオマスの需要拡大が森林破壊の原因になることが危惧されたからです。日本では海外からのバイオマス燃料の輸入が急増しています。気候変動や生物多様性の危機が加速する今問われていることとは？,May 27,2024-05-27T12:05:46.000Z
日経ビジネス,@nikkeibusiness,,,1,,3.8K,https://x.com/nikkeibusiness/status/1617145198194339840,https://x.com/nikkeibusiness,ロシアによるウクライナ侵攻の影響で国際的にエネルギー供給が混乱している。ただ気候変動対策は地球規模の課題で、脱炭素に向けた大きな流れを止めてはならない。日本政府は2050年の温暖化ガス排出実質ゼロに向けたグリーン成長戦略の中で再生可能エネルギーを主力電源とし…,"Jan 23, 2023",2023-01-22T13:00:35.000Z
岡田まなぶ（日本共産党稲城市議会議員）,@okadamanabuinag,"https://pbs.twimg.com/media/GTCuW3kbcAEHBXM?format=jpg&name=small, https://pbs.twimg.com/media/GTCuW3kbcAEHBXM?format=jpg&name=small",11,21,,565,https://x.com/okadamanabuinag/status/1815142363272253657,https://x.com/okadamanabuinag,"おはようございます。
今朝は稲城駅で市政報告してます。
朝から暑いです。

気候変動から地球環境を守る。
石炭火力から決別。省エネルギーの本格推進・再生可能エネルギーの普及拡大で2030年までにCO2の6割削減を。
などお話ししてます。
#稲城市
#日本共産党",Jul 22,2024-07-21T21:50:37.000Z
郡山昌也 Masaya Koriyama,@masaya_koriyama,,,1,,67,https://x.com/masaya_koriyama/status/1820318665570714093,https://x.com/masaya_koriyama,ドイツは昨年 #脱原発 を達成し、再生可能エネルギーが電源比率の5割を超えた。日本では独について、ウクライナ戦争等の影響で電力価格が高騰して気候変動政策が失速し #原発回帰 を検討しているといった言説が絶えない。6月に来日したモーガン外務事務次官に実態を聞いた。,Aug 5,2024-08-05T04:39:24.000Z
Etsuko Nakamura,@mui_cri,"https://pbs.twimg.com/media/GJoSPxNa0AAe7K3?format=jpg&name=small, https://pbs.twimg.com/media/GJoSPxNa0AAe7K3?format=jpg&name=small",1,1,,54,https://x.com/mui_cri/status/1773612753900462478,https://x.com/mui_cri,"地球温暖化対策のため、日本でも政策の方向性を決めようと外務省は2018年に「気候変動に関する有識者会合」を設置。
その会合のメンバー9名のうち3名が自然エネルギー財団のメンバーで、当時外務大臣だった河野氏による説明が現在求められている。
いつから中国が関与していたのか、それが大きな問題。",Mar 29,2024-03-29T07:26:47.000Z
tasan＠所得倍増計画をもう一度,@tasan_121,,2,8,,605,https://x.com/tasan_121/status/1731510636633538673,https://x.com/tasan_121,"化石賞は地球温暖化対策に後ろ向きだったり、交渉の進展を妨げたりした国などに贈られる賞。

岸田首相「～～～」
CAN「見せかけの環境配慮に他ならない」

日本は化石燃料～東南アジアで普及させること～を想定しており

「化石燃料から再生可能エネルギーへの移行を遅らせる」と批判した。","Dec 4, 2023",2023-12-04T03:08:00.000Z
【公式】エナジーシェアーズ株式会社,@EnergysharesJp,"https://pbs.twimg.com/media/GL-pq6YasAAq4gu?format=jpg&name=small, https://pbs.twimg.com/media/GL-pq6YasAAq4gu?format=jpg&name=small",,3,1,78,https://x.com/EnergysharesJp/status/1783330569960767798,https://x.com/EnergysharesJp,"脱炭素と経済の循環を生み出す、アメリカの気候変動政策

グリーン産業への投資を促すインフレ抑制法で、再生可能エネルギーや電気自動車、水素などの脱炭素関連に多くの投資が集まっています！アメリカの影響力は大きくなり、日本にもその波がやってくるかも

参考記事はスレッドに",Apr 25,2024-04-25T03:01:55.000Z
voyage&passion,@voyagepassion2,,2,85,,422,https://x.com/voyagepassion2/status/1726729285225074765,https://x.com/voyagepassion2,"再生エネ「30年までに3倍」 UAEなど誓約、日本も賛同へ調整(毎日新聞)
30日に始まる国連気候変動枠組み条約第28回締約国会議（COP28）で、世界全体の再生可能エネルギー容量を2030年までに3倍にする誓約を表明する石炭火力発電の段階的削減等も誓約に盛り込む
https://news.yahoo.co.jp/articles/ecc67b3340813711951d980ff4993c027fa5b1e5…","Nov 21, 2023",2023-11-20T22:28:37.000Z
Masayuki Japan,@masayoutube,,1,1,,111,https://x.com/masayoutube/status/1814898155001160108,https://x.com/masayoutube,"【NHK】齋藤経済産業大臣と気候変動対策の専門家が千葉県流山市で対談。シンクタンクの代表、平田仁子さんは中国をはじめ各国が再生可能エネルギーなどの産業の育成を進めている中で日本が世界をリードできるよう後押しする政策が必要だと呼びかけた…

新しい大林ミカか？",Jul 21,2024-07-21T05:40:13.000Z
ご飯大盛り,@rice_beer_omori,,,,,49,https://x.com/rice_beer_omori/status/1793434230116233415,https://x.com/rice_beer_omori,"脱炭素、地球温暖化、再生可能エネルギー、とかとか
みんな単なる利権で一部界隈が金儲けのために騒いでるって事ですよね

メガソーラーとか風力発電とか、早く規制しないと日本の自然が破壊されまくりです

日本人洗脳されすぎ",May 23,2024-05-23T00:10:15.000Z
サステップ,@susteps_jp,,3,13,1,3.4K,https://x.com/susteps_jp/status/1731473473774743693,https://x.com/susteps_jp,"日本に「化石賞」 “気候変動対策に消極的” 国際NGOがCOP28で発表 | NHK | 脱炭素社会への動き

「国内だけでなくアジア全体で石炭火力などを延命させ、再生可能エネルギーへの移行を遅らせている」などと批判","Dec 4, 2023",2023-12-04T00:40:20.000Z
一色2,@R5AwBTkYZGGZ06y,,,,,116,https://x.com/R5AwBTkYZGGZ06y/status/1812674690135343282,https://x.com/R5AwBTkYZGGZ06y,"再生可能エネルギー？
環境森林税増設？
これの為に？
いい加減さ日本國民も勉強しろよ
レジ袋？紙ストロー？
地球温暖化？SDGs？
ぜーんぶ茶番の嘘っぱちだっての
意識高い系？
踊らされてる系の間違いだろ",Jul 15,2024-07-15T02:24:58.000Z
産経ニュース,@Sankei_news,,22,40,38,30K,https://x.com/Sankei_news/status/1670331320810221569,https://x.com/Sankei_news,"３メガ銀、気候変動対応で環境団体に苦慮　株主総会 https://sankei.com/article/20230618-USTI23UWAZOMZPWLIXRKOYLUP4/… 

気候ネットは「国際社会は再生エネルギー関連開発投資に重きを置く。日本のメガバンクも持続可能な、真に『グリーン』なエネルギーシステム構築を目指すべきだ」と指摘する。","Jun 18, 2023",2023-06-18T07:23:14.000Z
Taro Takeuchi /竹内太郎,@guitarouk,,,4,,570,https://x.com/guitarouk/status/1732762427219955784,https://x.com/guitarouk,日本では、一般の人の地球温暖化の認識はかなり低いように見える。ガソリン車は健在だし、街を歩くと電力を使うイルミネーションの嵐、再生可能エネルギーにも反発が強いし。欧米とはだいぶ別世界。,"Dec 8, 2023",2023-12-07T14:02:10.000Z
壁のりちん,@47MF49orM92ttDL,"https://pbs.twimg.com/media/GNaL15JaIAAG_a5?format=jpg&name=small, https://pbs.twimg.com/media/GNaL15JaIAAG_a5?format=jpg&name=small",4,7,,338,https://x.com/47MF49orM92ttDL/status/1790216670440718766,https://x.com/47MF49orM92ttDL,"地球温暖化、CO2削減のためという嘘を使い再生可能エネルギー利権が日本の国土を売り渡し環境破壊しまくる。
それが良いことだと信じている無知な国民
2035年までに日本がカーボンニュートラル目標達成しても世界のCO2排出量の0.0006%しか削減できない。",May 14,2024-05-14T03:04:49.000Z
岡田まなぶ（日本共産党稲城市議会議員）,@okadamanabuinag,"https://pbs.twimg.com/media/GV2-6IHbkAAXlZq?format=jpg&name=900x900, https://pbs.twimg.com/media/GV2-6IHbkAAXlZq?format=jpg&name=900x900",7,26,,309,https://x.com/okadamanabuinag/status/1827826936690979101,https://x.com/okadamanabuinag,"おはようございます。
今朝は稲城駅で市政報告してます。
朝から暑いです。

気候変動から地球環境を守る。
昨年のＣＯＰ２８で日本も含め１１８カ国が誓約した再生可能エネの設備容量３倍化の実現を。政府は省エネと再エネ最優先のエネルギー政策に転換を。などお話ししてます。
#稲城市
#日本共産党",Aug 26,2024-08-25T21:54:35.000Z
高橋泉*気候変動渦の暮しを考える*時短暮し研究家,@architectureism,,,22,,156,https://x.com/architectureism/status/1811969501078110570,https://x.com/architectureism,"日本は2050年度のCO2排出量を実質ゼロにする数値目標を表明しています。あと26年！今後は、省エネのみならず再エネ(再生可能エネルギー)を取り入れた建築に移行します。
我が家は、今ある太陽熱温水器に加え、太陽光発電(EV車にも)、ペレットストーブ(進化が期待)を視野に長期計画を立てて行きます！",Jul 13,2024-07-13T03:42:48.000Z
究極Q太郎,@Q81587908,,18,31,,1.7K,https://x.com/Q81587908/status/1824258587834847735,https://x.com/Q81587908,"若者たちが左翼化している世界の状況を知らない日本の言論人たちが気の毒ではある…。

再生可能エネルギーの発電量が増えても、化石燃料による発電量は減らず、増えている。
若い世代が割りをくう気候変動への対策には左翼的なアジェンダ、「脱成長」しかないと思うが…",Aug 16,2024-08-16T01:35:15.000Z
